English,Kanjobal,ENG_Document,KJB_Document,Line,Classification
"He replied, “If you have faith as small as a mustard seed, you can say to this mulberry tree, ‘Be uprooted and planted in the sea,’ and it will obey you.","Axa yalon Cham bay eb tu' axca ti': —Ta yel che yaoc Dios yin e c'ul, caxc'al jab ch'an che yut e yaon oc yin e c'ul, axca junok bak' mostaza, ok je' e yalon bay junok mimek te' ti' tol chi yocajtek ba yetokc'al xe', cax chi yawon aytok ba yul a' mar, cax ok yiken bay ok e yala'.",LUK-17-ENGNIV.txt,LUK-17-KJBSBG.txt,6,Religious
"“Suppose one of you had a servant plowing or looking after the sheep. Would he say to the servant when he comes in from the field, ‘Come along now and sit down to eat’?","K'inalok ay junok on ay junok co moso chon ak'on serbil. K'inalok ayic' mulnaj ayon, ma xin iloj calnel ayic'ok, axa yet chi jay paxok: Ocan, ayan chotanok, lowan, ¿xin ta con chi bay?",LUK-17-ENGNIV.txt,LUK-17-KJBSBG.txt,7,Religious
"Would he not rather say, ‘Prepare my supper, get yourself ready and wait on me while I eat and drink; after that you may eat and drink’?","Palta chi mi jala': Cha balaj k'ab a camiẍ, cax cha watx'nen tzet ok in lo', cax cha batxon eltek tzet ok in lo' tu'. Okto lajwok tu' cax ok ach lowok, tekan con chi bay.",LUK-17-ENGNIV.txt,LUK-17-KJBSBG.txt,8,Religious
Would he thank the servant because he did what he was told to do?,"¿Xin ta chi jal pax yuj diosalil bay jun co moso tu', yuj max yikej yunen tzet max jal tu'? Tekan c'amak.",LUK-17-ENGNIV.txt,LUK-17-KJBSBG.txt,9,Religious
"So you also, when you have done everything you were told to do, should say, ‘We are unworthy servants; we have only done our duty.’ ”","Axca ton junok mosejal tu', cayex ton tu' ayex ti'. A yet mayal xew e yiken masanil tzet chi cheklay e yikej yuj Dios, moj wal che yal axca ti': Ayon ti', caxc'al yak'omal on serbil Dios, caw wal c'am jelapnok jabok, yujtol asan tzet co cuenta juneni, a' max junej, moj wal quex chi, ẍi Jesús bay eb.",LUK-17-ENGNIV.txt,LUK-17-KJBSBG.txt,10,Religious
"Now on his way to Jerusalem, Jesus traveled along the border between Samaria and Galilee.","A yet lananc'al toj Jesús yul beal Jerusalén, max eq'uel Cham bay is mojon Samaria yetok Galilea.",LUK-17-ENGNIV.txt,LUK-17-KJBSBG.txt,11,Religious
"As he was going into a village, ten men who had leprosy met him. They stood at a distance","A yet max apni bay jun aldea, ay lajonwan winak ayic' yul be. Ya'ay eb yuj lepra, xan maj jayoc eb c'atan Cham.",LUK-17-ENGNIV.txt,LUK-17-KJBSBG.txt,12,Religious
"and called out in a loud voice, “Jesus, Master, have pity on us!”","Max aj yaw eb yin ipejal axca ti': —Mamin Jesús, c'am mi chi ok' a c'ul jin, ẍi eb.",LUK-17-ENGNIV.txt,LUK-17-KJBSBG.txt,13,Religious
"When he saw them, he said, “Go, show yourselves to the priests.” And as they went, they were cleansed.","A yet max yilon Jesús yin eb nak, max yalon axca ti': —Asek, tx'oxek e ba bay eb sacerdote, ẍi bay eb nak. Lanan wal bey eb toji, max el yilya' eb lajonwanil yin.",LUK-17-ENGNIV.txt,LUK-17-KJBSBG.txt,14,Religious
"One of them, when he saw he was healed, came back, praising God in a loud voice.","Ay jun xol eb max yila' tol max el yilya' tu' yin, max meltzoj yin aymanil. Max yalon is watx' k'anej bay Dios yin ipejal.",LUK-17-ENGNIV.txt,LUK-17-KJBSBG.txt,15,Religious
He threw himself at Jesus' feet and thanked him–and he was a Samaritan.,"Max jayoc bay yakantak Jesús, axa yay jajnaj tu' sat tx'otx', max yalon yuj diosal bay Cham. A nak max meltzoj tu', aj Samaria nak.",LUK-17-ENGNIV.txt,LUK-17-KJBSBG.txt,16,Religious
"Jesus asked, “Were not all ten cleansed? Where are the other nine?","Axa yalon Cham bay eb ayic' bay tu' axca ti': —¿Tom man lajonwanok eb max elcan ilya' yin? A pax balonwanxa eb tu', ¿baytal-laj ay eb?",LUK-17-ENGNIV.txt,LUK-17-KJBSBG.txt,17,Religious
Was no one found to return and give praise to God except this foreigner?”,"Ti asan wal ch'an jun nak tx'ok conobal ti' max meltzoj ul yalon yuj diosalil bay Dios, ẍi Jesús bay eb.",LUK-17-ENGNIV.txt,LUK-17-KJBSBG.txt,18,Religious
"Then he said to him, “Rise and go; your faith has made you well.”","Max lajwi tu', max yalon bay nak axca ti': —Ajan wanok, paxan. Ti mayal elcan ilya' en yujtol max aoc a c'ul yin Dios, ẍi bay nak.",LUK-17-ENGNIV.txt,LUK-17-KJBSBG.txt,19,Religious
"Once, having been asked by the Pharisees when the kingdom of God would come, Jesus replied, “The kingdom of God does not come with your careful observation,","Ay juntzan eb fariseo max k'anlen bay Jesús axca ti': —¿Bak'in ok jay tiempo yet ok oc Dios co Yajawilok? ẍi eb bay. —A yet ok oc Dios yin Yajawil, c'am chi je' jilon oc yin.",LUK-17-ENGNIV.txt,LUK-17-KJBSBG.txt,20,Religious
"nor will people say, ‘Here it is,’ or ‘There it is,’ because the kingdom of God is within you.”","Maj je' jalon axca ti': Tix ayic' cayti', ma tix ayic' bay tu', man con chiok, yujtol a yin janimail chi yak' Dios yajawilal, ẍi Jesús bay eb.",LUK-17-ENGNIV.txt,LUK-17-KJBSBG.txt,21,Religious
"Then he said to his disciples, “The time is coming when you will long to see one of the days of the Son of Man, but you will not see it.","Max lajwi tu', max yalon Cham bay eb is cuywom axca ti': —Ay wal jun tiempoal ok jayok, cax ok e yalon axca ti': Matawal chi jay jun chekbiltek yuj Dios xol eb jet animail junelxa, caxc'al junok c'u, quex chi, ok e yaloni. Palta man ok in jayok.",LUK-17-ENGNIV.txt,LUK-17-KJBSBG.txt,22,Religious
"Men will tell you, ‘There he is!’ or ‘Here he is!’ Do not go running off after them.","Ay eb ok alon ayex axca ti': Tix cayti', ma, tix ayic' bay tu', ẍi eb, ok tz'ak yalon eb. Quex toj ta wali. Quex tzakloj ta yintak eb.",LUK-17-ENGNIV.txt,LUK-17-KJBSBG.txt,23,Religious
"For the Son of Man in his day will be like the lightning, which flashes and lights up the sky from one end to the other.","Yujtol axca wal yet chi aj jopnaj junok rayo caw miman txequel, caytu' ok yun in jay yet jun c'ual, ayin Chekbilintek yuj Dios xol eb jet animail ti'.",LUK-17-ENGNIV.txt,LUK-17-KJBSBG.txt,24,Religious
But first he must suffer many things and be rejected by this generation.,"Palta a tinani', yowalil ok wab yail sic'libil. Ok in intaknelay el yuj eb anima yet jun tiempoal ti'.",LUK-17-ENGNIV.txt,LUK-17-KJBSBG.txt,25,Religious
"“Just as it was in the days of Noah, so also will it be in the days of the Son of Man.","Axa yet ok in jay paxok, axca wal tzet max uj yul tiempoal Noé, cay wal tu' tzet ok uj yet ok in jayok.",LUK-17-ENGNIV.txt,LUK-17-KJBSBG.txt,26,Religious
"People were eating, drinking, marrying and being given in marriage up to the day Noah entered the ark. Then the flood came and destroyed them all.","Yujtol a eb anima yet jun tiempoal tu', max low eb, max yuq'uen a' eb. Ay laj eb tol max oc yetbi. Ay eb max yatok cutz'in alibejal. Tok chi na eb ta ay tzet ok jay yiban eb. Cac'al tu' max yun eb, masantac'al yet max jay c'ual yoctok Noé yul te arca. Axa max jay jun owal aej mukwajwom, cax max cam eb masanil.",LUK-17-ENGNIV.txt,LUK-17-KJBSBG.txt,27,Religious
"“It was the same in the days of Lot. People were eating and drinking, buying and selling, planting and building.","Ac'ala' c'apax yul tiempoal cham Lot. Tok ay c'apax tzet chi na eb anima. Max low c'apax eb, c'al yuq'uen a' eb, max manji eb, max txonji eb, max awalwi eb, max watx'nen eb yatut.",LUK-17-ENGNIV.txt,LUK-17-KJBSBG.txt,28,Religious
"But the day Lot left Sodom, fire and sulfur rained down from heaven and destroyed them all.","Palta a yet max el Lot bay conob Sodoma tu', axa yayol k'ak'ej yetok azufre ayoc k'ak'al, xan max cam anima masanil yuj.",LUK-17-ENGNIV.txt,LUK-17-KJBSBG.txt,29,Religious
“It will be just like this on the day the Son of Man is revealed.,"Axca wal tzet max uj yet jun tiempoal tu', caytu' ok uj yet jun c'ual yet ok in jay ayin Chekbilintek yuj Dios xol eb jet animail ti'.",LUK-17-ENGNIV.txt,LUK-17-KJBSBG.txt,30,Religious
"On that day no one who is on the roof of his house, with his goods inside, should go down to get them. Likewise, no one in the field should go back for anything.","A yet jun c'ual tu', a mac ayajtok yiban pananil yatut, caxc'al ay is tzetak yetal aycan yul na tu', manchakxa aytek ul yioni. Yetok eb aytok bay is mulnajil, manchakxa toj eb bay yatut.",LUK-17-ENGNIV.txt,LUK-17-KJBSBG.txt,31,Religious
Remember Lot's wife!,Naektek tzet onnak xal yistzil Lot.,LUK-17-ENGNIV.txt,LUK-17-KJBSBG.txt,32,Religious
"Whoever tries to keep his life will lose it, and whoever loses his life will preserve it.","A eb c'am chi yochej chi cami, chi bekil eb jun k'inalej tol ayc'al yin tojbalk'inal. A pax eb chi bekc'ulok cam wuj xin, a ton eb tu' ok ion k'inalej tol ayc'al yin tojbalk'inal.",LUK-17-ENGNIV.txt,LUK-17-KJBSBG.txt,33,Religious
"I tell you, on that night two people will be in one bed; one will be taken and the other left.","Chi wal ayex, k'inalok ay cawanok mactxel chi way sat is tx'at yet jun ak'bal tu', jun ok ilaytok, jun ok canok.",LUK-17-ENGNIV.txt,LUK-17-KJBSBG.txt,34,Religious
Two women will be grinding grain together; one will be taken and the other left.”,"K'inalok ay cawanok ix lanan cawni, jun ok ilaytok, jun ok canok, ẍi Jesús bay eb is cuywom tu'.",LUK-17-ENGNIV.txt,LUK-17-KJBSBG.txt,35,Religious
"“Where, Lord?” they asked. He replied, “Where there is a dead body, there the vultures will gather.”","A yet max yaben eb juntzan tu', max k'anlen eb bay axca ti': —Mamin, ¿baytal ok uj axca tu'? ẍi eb. —Tzanc'al bay telancan junok mimanilej camnakxa, a tu' chi waj ba no ostoc, ẍi Jesús bay eb.",LUK-17-ENGNIV.txt,LUK-17-KJBSBG.txt,36,Religious
Then Jesus told his disciples a parable to show them that they should always pray and not give up.,"Max yaltek Jesús jun abix bay eb is cuywom, yuj yalon yab eb tol watx' chi txajlic'al eb masanil tiempo, cax c'am chi ispay yuj eb.",LUK-18-ENGNIV.txt,LUK-18-KJBSBG.txt,1,Religious
He said: “In a certain town there was a judge who neither feared God nor cared about men.,"Max yalon bay eb axca ti': A junel, ay jun cham juez bay jun conob. C'am Dios yul sat cham, c'am c'apax yet animail yul sat.",LUK-18-ENGNIV.txt,LUK-18-KJBSBG.txt,2,Religious
"And there was a widow in that town who kept coming to him with the plea, ‘Grant me justice against my adversary.’","A bay jun conob tu', ay jun xal ix camnakxa yichamil. Junjunc'al c'u chi ulic' xal satak cham tu'. Chi ul yalon xal axca ti': Ay wal jun anima ayoc c'ul win. ¿C'am mi chon a watx'nej el yetok? ẍi xal.",LUK-18-ENGNIV.txt,LUK-18-KJBSBG.txt,3,Religious
"“For some time he refused. But finally he said to himself, ‘Even though I don't fear God or care about men,",Palta c'amc'al chi yal c'ul cham chi watx'nej el jun owal tu'. Yuj tu' xan cac'al ti' waxi ec' xal. Palta c'ojanc'ulal max na cham axca ti': Ayin ti' c'am yelapnok Dios yul in sat. C'am c'apax yelapnok junok anima ayin.,LUK-18-ENGNIV.txt,LUK-18-KJBSBG.txt,4,Religious
"yet because this widow keeps bothering me, I will see that she gets justice, so that she won't eventually wear me out with her coming!’ ”","Palta a jun xal ix ti', junjunc'al c'u cayc'al ti' yulic' xal ayin. Yuj tu', ok in watx'nej yayji jun is yowal xal tu'. Ta c'amak, majxa talaj techaj xal wuj, ta ac'ala' jay xal ayin, ẍi cham.",LUK-18-ENGNIV.txt,LUK-18-KJBSBG.txt,5,Religious
"And the Lord said, “Listen to what the unjust judge says.",Caytu' max yut naon cham juez yob is nabal tu'.,LUK-18-ENGNIV.txt,LUK-18-KJBSBG.txt,6,Religious
"And will not God bring about justice for his chosen ones, who cry out to him day and night? Will he keep putting them off?","A eb sic'bil el yuj Dios chi yal ba eb bay Cham c'ualil c'al ak'balil, ¿man mi ok watx'nej el Cham bay eb? ¿Xin ta pural ok watx'nej el Cham tzet chi yochej eb tu'?",LUK-18-ENGNIV.txt,LUK-18-KJBSBG.txt,7,Religious
"I tell you, he will see that they get justice, and quickly. However, when the Son of Man comes, will he find faith on the earth?”","Chi wal ayex, ok watx'nelay el eb yuj yin aymanil. Palta a yet ok in jay junelxa, ayin Chekbilintek yuj Dios xol eb jet animail ti', ¿ayc'al mi mactxel chi yaocc'al c'ul yin Dios yet tu'? ẍi Jesús bay eb.",LUK-18-ENGNIV.txt,LUK-18-KJBSBG.txt,8,Religious
"To some who were confident of their own righteousness and looked down on everybody else, Jesus told this parable:","A junxa abix ti', max yaltek Jesús bay juntzan eb watx' is beybal yalonnaji. A eb tu', c'am watx'il juntzanokxa anima yul sat eb. Yuj tu' xan max yal Cham bay eb axca ti':",LUK-18-ENGNIV.txt,LUK-18-KJBSBG.txt,9,Religious
"“Two men went up to the temple to pray, one a Pharisee and the other a tax collector.","Ay cawan winak max bet txajlok bay templo Dios. Fariseo jun, tekom el tojlabal junxa.",LUK-18-ENGNIV.txt,LUK-18-KJBSBG.txt,10,Religious
"The Pharisee stood up and prayed about himself: ‘God, I thank you that I am not like other men–robbers, evildoers, adulterers–or even like this tax collector.","A jun fariseo tu', lecan ajok max txajli axca ti': Ach in Diosal, chi wal yuj diosal ayach yujtol ayin ti', may in lajanok axca juntzanokxa anima. A eb anima tu', caw wal elk'om eb, man watx'ok beybal eb, chi mulji eb. Yetok c'apax jun nak tekom el tojlabal ti', yuj wal dios yujtol may in lajanok yetok nak.",LUK-18-ENGNIV.txt,LUK-18-KJBSBG.txt,11,Religious
I fast twice a week and give a tenth of all I get.’,"Yujtol ayin ti', cayel chin oc yin c'ajbanc'ulal junjun semana. Yetok c'apaxok, chi wak' diezmoal masanil tzet chi wi', ẍi, chi tz'ak yalon bay Dios.",LUK-18-ENGNIV.txt,LUK-18-KJBSBG.txt,12,Religious
"“But the tax collector stood at a distance. He would not even look up to heaven, but beat his breast and said, ‘God, have mercy on me, a sinner.’","A jun tekom el tojlabal tu', najatta lecantek. Caw wal chi xiw c'ul, tok max aj t'anan jabok satcan. Toc'al max mak' txam is c'ul yuj cusc'ulal, max yaloni: Ach in Diosal, c'am mi chi ok' a c'ul win jabok yujtol caw wal yobtakwom in sic'libil, ẍi bay Dios.",LUK-18-ENGNIV.txt,LUK-18-KJBSBG.txt,13,Religious
"“I tell you that this man, rather than the other, went home justified before God. For everyone who exalts himself will be humbled, and he who humbles himself will be exalted.”","Chi wal ayex, a jun tekom el tojlabal tu', yet-xac'al jun bek tu', max al-lay watx'il yuj Dios, yet c'amto chi pax bay yatut. Axa jun fariseo tu xin, maj yal Dios tatol watx' yul sat Cham. Yujtol a mac chi yiaj can ba, chi ilay ayok. Axa mac chi yiay ba, chi ilay aj can, ẍi Jesús.",LUK-18-ENGNIV.txt,LUK-18-KJBSBG.txt,14,Religious
"People were also bringing babies to Jesus to have him touch them. When the disciples saw this, they rebuked them.","Ay mac max ion jay juntzan unin bay Jesús, yuj yaon ajtok Cham k'ab yiban eb; palta a yet max yilon eb cuywom axca tu', axa tenon oc wanaj eb tu', eb chi ion jay eb unin.",LUK-18-ENGNIV.txt,LUK-18-KJBSBG.txt,15,Religious
"But Jesus called the children to him and said, “Let the little children come to me, and do not hinder them, for the kingdom of God belongs to such as these.","Axa yalon Cham bay eb tu' axca ti': —Chaek jay eb unin ayin. Man e tenoc wanaj eb, yujtol asan eb lajan nabal axca eb unin ti', asan eb ay yalon yet yoc yul k'ab Dios.",LUK-18-ENGNIV.txt,LUK-18-KJBSBG.txt,16,Religious
"I tell you the truth, anyone who will not receive the kingdom of God like a little child will never enter it.”","Wal yel chi wal ayex, a eb c'am chi cha Dios is yajawilok axca chaon junok unin, c'am bak'in ok oc eb yul is k'ab, ẍi Jesús bay eb.",LUK-18-ENGNIV.txt,LUK-18-KJBSBG.txt,17,Religious
"A certain ruler asked him, “Good teacher, what must I do to inherit eternal life?”","Ay jun yajaw max k'anlej bay Jesús axca ti': —Mamin Meẍtol watx', chin k'anlej ayach: ¿Tzet yetal yowalil chi wunej, cax chin chaon k'inalej tol ayc'al yin tojbalk'inal? ẍi nak bay.",LUK-18-ENGNIV.txt,LUK-18-KJBSBG.txt,18,Religious
“Why do you call me good?” Jesus answered. “No one is good–except God alone.,"—¿Tzet yuj xan chin al watx'il? Jun ch'an mactxel watx', asan Dios.",LUK-18-ENGNIV.txt,LUK-18-KJBSBG.txt,19,Religious
"You know the commandments: ‘Do not commit adultery, do not murder, do not steal, do not give false testimony, honor your father and mother.’”","Ojtakxa juntzan chekbanil chi alon axca ti': Manchak aoc a mul yul k'ab etbi. Manchak a mak' cam et animail. Manchak ach elk'ani. Manchak a naaj k'anej yin et animail. Ayokab yelapnok a mam c'al a txutx yul a sat, ẍi juntzan chekbanil, ẍi Jesús bay.",LUK-18-ENGNIV.txt,LUK-18-KJBSBG.txt,20,Religious
"“All these I have kept since I was a boy,” he said.","—Chixa wikej masanil juntzan chekbanil tu' yet max in titoc yin uninal, ẍi nak bay.",LUK-18-ENGNIV.txt,LUK-18-KJBSBG.txt,21,Religious
"When Jesus heard this, he said to him, “You still lack one thing. Sell everything you have and give to the poor, and you will have treasure in heaven. Then come, follow me.”","—Palta junto wal a tz'aknaj elok, xan asi', txoncan el masanil tzet ay ayach, cax cha pojontok tojol tu' xol eb meba'; catatu' bian ok a chaon a beyomal bay satcan. Chi lajwi tu xin, chach jay pax ayin junelxa, cax chach ec'c'al cuywok wintak, ẍi Jesús bay.",LUK-18-ENGNIV.txt,LUK-18-KJBSBG.txt,22,Religious
"When he heard this, he became very sad, because he was a man of great wealth.","A yet max yaben nak juntzan tu', caw wal max cusaj c'ul nak, yujtol caw wal beyom sic'libil.",LUK-18-ENGNIV.txt,LUK-18-KJBSBG.txt,23,Religious
"Jesus looked at him and said, “How hard it is for the rich to enter the kingdom of God!","A yet max yilon Jesús tol max cusaj nak, axa yalon axca ti': —A wal eb beyom ti', ta ok oc eb yul k'ab Dios, ya puralil ok yun yoc eb.",LUK-18-ENGNIV.txt,LUK-18-KJBSBG.txt,24,Religious
